RPS,Fail,Goodput,Latency95,Latency99
27.5,27.5,0.0,28000.0,0
29.0,29.0,0.0,28000.0,0
2.0,2.0,0.0,26000.0,0
24.5,24.5,0.0,26000.0,0
47.0,47.0,0.0,24000.0,0
0.0,0.0,0.0,25000.0,0
17.0,17.0,0.0,26000.0,0
7.5,7.5,0.0,24000.0,0
6.0,6.0,0.0,24000.0,0
13.0,13.0,0.0,29000.0,0
16.5,16.5,0.0,29000.0,0
10.0,10.0,0.0,24000.0,0
12.5,12.5,0.0,21000.0,0
3.0,3.0,0.0,21000.0,0
1.0,1.0,0.0,17000.0,0
1.0,1.0,0.0,17000.0,0
1.0,1.0,0.0,17000.0,0
9.0,9.0,0.0,23000.0,0
36.5,36.5,0.0,23000.0,0
83.5,83.5,0.0,25000.0,0
78.5,78.5,0.0,25000.0,0
3.0,3.0,0.0,25000.0,0
19.5,19.5,0.0,28000.0,0
8.0,8.0,0.0,28000.0,0
10.0,10.0,0.0,28000.0,0
19.0,19.0,0.0,28000.0,0
2.5,2.5,0.0,33000.0,0
4.0,4.0,0.0,33000.0,0
6.5,6.5,0.0,28000.0,0
13.5,13.5,0.0,36000.0,0
26.0,26.0,0.0,23000.0,0
15.0,15.0,0.0,23000.0,0
23.0,23.0,0.0,23000.0,0
12.0,12.0,0.0,19000.0,0
24.5,24.5,0.0,19000.0,0
48.0,48.0,0.0,24000.0,0
8.5,8.5,0.0,22000.0,0
17.0,17.0,0.0,22000.0,0
7.0,7.0,0.0,24000.0,0
41.0,41.0,0.0,25000.0,0
41.5,41.5,0.0,25000.0,0
4.0,4.0,0.0,26000.0,0
17.5,17.5,0.0,26000.0,0
17.0,17.0,0.0,26000.0,0
7.5,7.5,0.0,26000.0,0
27.0,27.0,0.0,28000.0,0
13.0,13.0,0.0,28000.0,0
30.0,30.0,0.0,26000.0,0
1.0,1.0,0.0,26000.0,0
12.0,12.0,0.0,28000.0,0
16.0,16.0,0.0,24000.0,0
13.5,13.5,0.0,24000.0,0
15.5,15.5,0.0,20000.0,0
11.0,11.0,0.0,21000.0,0
68.0,68.0,0.0,29000.0,0
20.0,20.0,0.0,20000.0,0
16.0,16.0,0.0,22000.0,0
6.0,6.0,0.0,20000.0,0
3.0,3.0,0.0,22000.0,0
5.0,5.0,0.0,23000.0,0
13.5,13.5,0.0,23000.0,0
14.0,14.0,0.0,25000.0,0
51.0,51.0,0.0,25000.0,0
1.0,1.0,0.0,25000.0,0
13.5,13.5,0.0,26000.0,0
27.0,27.0,0.0,25000.0,0
22.0,22.0,0.0,25000.0,0
13.5,13.5,0.0,25000.0,0
31.0,31.0,0.0,26000.0,0
19.0,19.0,0.0,26000.0,0
29.0,29.0,0.0,24000.0,0
15.0,15.0,0.0,35000.0,0
13.0,13.0,0.0,19000.0,0
1.5,1.5,0.0,27000.0,0
20.5,20.5,0.0,27000.0,0
33.5,33.5,0.0,27000.0,0
24.0,24.0,0.0,27000.0,0
11.0,11.0,0.0,20000.0,0
2.0,2.0,0.0,22000.0,0
23.5,23.5,0.0,29000.0,0
28.0,28.0,0.0,21000.0,0
15.0,15.0,0.0,31000.0,0
5.0,5.0,0.0,34000.0,0
2.5,2.5,0.0,25000.0,0
21.5,21.5,0.0,28000.0,0
41.0,41.0,0.0,28000.0,0
35.0,35.0,0.0,24000.0,0
2.0,2.0,0.0,24000.0,0
11.5,11.5,0.0,33000.0,0
23.0,23.0,0.0,33000.0,0
17.5,17.5,0.0,33000.0,0
12.0,12.0,0.0,33000.0,0
26.0,26.0,0.0,33000.0,0
21.0,21.0,0.0,33000.0,0
33.0,33.0,0.0,30000.0,0
30.5,30.5,0.0,19000.0,0
15.5,15.5,0.0,29000.0,0
6.0,6.0,0.0,33000.0,0
9.5,9.5,0.0,35000.0,0
20.0,20.0,0.0,35000.0,0
25.0,25.0,0.0,32000.0,0
19.0,19.0,0.0,25000.0,0
0.0,0.0,0.0,25000.0,0
12.0,12.0,0.0,30000.0,0
16.0,16.0,0.0,28000.0,0
20.5,20.5,0.0,23000.0,0
29.5,29.5,0.0,23000.0,0
18.5,18.5,0.0,24000.0,0
4.0,4.0,0.0,30000.0,0
23.5,23.5,0.0,28000.0,0
34.0,34.0,0.0,22000.0,0
6.0,6.0,0.0,26000.0,0
11.0,11.0,0.0,26000.0,0
20.5,20.5,0.0,31000.0,0
24.5,24.5,0.0,27000.0,0
13.0,13.0,0.0,27000.0,0
19.0,19.0,0.0,30000.0,0
14.0,14.0,0.0,30000.0,0
1.5,1.5,0.0,30000.0,0
39.5,39.5,0.0,30000.0,0
58.0,58.0,0.0,30000.0,0
6.5,6.5,0.0,30000.0,0
2.5,2.5,0.0,30000.0,0
5.0,5.0,0.0,30000.0,0
15.0,15.0,0.0,32000.0,0
37.0,37.0,0.0,32000.0,0
23.5,23.5,0.0,32000.0,0
20.5,20.5,0.0,32000.0,0
17.0,17.0,0.0,32000.0,0
12.5,12.5,0.0,35000.0,0
14.0,14.0,0.0,35000.0,0
22.0,22.0,0.0,24000.0,0
24.5,24.5,0.0,28000.0,0
18.5,18.5,0.0,24000.0,0
2.0,2.0,0.0,19000.0,0
25.5,25.5,0.0,24000.0,0
48.0,48.0,0.0,36000.0,0
7.5,7.5,0.0,32000.0,0
4.0,4.0,0.0,32000.0,0
7.5,7.5,0.0,31000.0,0
13.0,13.0,0.0,31000.0,0
13.5,13.5,0.0,31000.0,0
18.5,18.5,0.0,23000.0,0
11.0,11.0,0.0,24000.0,0
16.0,16.0,0.0,19000.0,0
13.5,13.5,0.0,29000.0,0
22.5,22.5,0.0,29000.0,0
13.0,13.0,0.0,29000.0,0
6.0,6.0,0.0,26000.0,0
12.0,12.0,0.0,33000.0,0
20.0,20.0,0.0,34000.0,0
21.0,21.0,0.0,27000.0,0
24.0,24.0,0.0,26000.0,0
6.5,6.5,0.0,27000.0,0
6.5,6.5,0.0,33000.0,0
19.0,19.0,0.0,30000.0,0
30.0,30.0,0.0,30000.0,0
26.5,26.5,0.0,34000.0,0
0.0,0.0,0.0,36000.0,0
9.5,9.5,0.0,28000.0,0
30.0,30.0,0.0,28000.0,0
34.0,34.0,0.0,29000.0,0
16.0,16.0,0.0,31000.0,0
13.5,13.5,0.0,31000.0,0
15.0,15.0,0.0,26000.0,0
3.5,3.5,0.0,30000.0,0
35.0,35.0,0.0,30000.0,0
19.0,19.0,0.0,30000.0,0
10.0,10.0,0.0,26000.0,0
10.5,10.5,0.0,24000.0,0
17.5,17.5,0.0,24000.0,0
16.0,16.0,0.0,24000.0,0
5.0,5.0,0.0,24000.0,0
18.0,18.0,0.0,28000.0,0
9.0,9.0,0.0,27000.0,0
0.0,0.0,0.0,24000.0,0
27.0,27.0,0.0,29000.0,0
59.0,59.0,0.0,29000.0,0
29.0,29.0,0.0,27000.0,0
8.0,8.0,0.0,24000.0,0
3.5,3.5,0.0,28000.0,0
28.0,28.0,0.0,28000.0,0
40.0,40.0,0.0,28000.0,0
8.0,8.0,0.0,28000.0,0
7.0,7.0,0.0,28000.0,0
3.0,3.0,0.0,29000.0,0
10.0,10.0,0.0,28000.0,0
17.0,17.0,0.0,28000.0,0
12.0,12.0,0.0,28000.0,0
13.5,13.5,0.0,23000.0,0
15.5,15.5,0.0,27000.0,0
3.0,3.0,0.0,29000.0,0
27.0,27.0,0.0,30000.0,0
20.5,20.5,0.0,30000.0,0
8.5,8.5,0.0,32000.0,0
10.0,10.0,0.0,30000.0,0
7.5,7.5,0.0,30000.0,0
17.5,17.5,0.0,25000.0,0
45.5,45.5,0.0,32000.0,0
18.0,18.0,0.0,25000.0,0
5.5,5.5,0.0,27000.0,0
11.0,11.0,0.0,27000.0,0
8.0,8.0,0.0,29000.0,0
13.5,13.5,0.0,25000.0,0
45.0,45.0,0.0,25000.0,0
60.0,60.0,0.0,30000.0,0
1.5,1.5,0.0,29000.0,0
35.0,35.0,0.0,28000.0,0
10.0,10.0,0.0,36000.0,0
25.0,25.0,0.0,32000.0,0
21.5,21.5,0.0,32000.0,0
6.5,6.5,0.0,33000.0,0
8.0,8.0,0.0,32000.0,0
0.0,0.0,0.0,32000.0,0
0.5,0.5,0.0,32000.0,0
87.0,87.0,0.0,32000.0,0
4.0,4.0,0.0,32000.0,0
10.0,10.0,0.0,31000.0,0
16.5,16.5,0.0,29000.0,0
32.0,32.0,0.0,22000.0,0
8.0,8.0,0.0,31000.0,0
3.0,3.0,0.0,31000.0,0
6.0,6.0,0.0,26000.0,0
62.0,62.0,0.0,21000.0,0
1.0,1.0,0.0,28000.0,0
22.0,22.0,0.0,22000.0,0
23.0,23.0,0.0,20000.0,0
22.5,22.5,0.0,25000.0,0
31.0,31.0,0.0,32000.0,0
13.0,13.0,0.0,24000.0,0
6.0,6.0,0.0,24000.0,0
18.0,18.0,0.0,24000.0,0
1.0,1.0,0.0,24000.0,0
8.0,8.0,0.0,39000.0,0
10.0,10.0,0.0,21000.0,0
20.5,20.5,0.0,21000.0,0
